HUMAN PLAYER POSITION (X) metres,HUMAN PLAYER POSITION (Y) metres,INITITAL VELOCITY OF SHUTTELCOCK(m/s),INITIAL SHUTTELCOCK FIRING ANGLE (DEGREE),SHUTTELCOCK SLANT ANGLE TO SIDELINE(DEGREE),SHUTTLECOCK POSITIION IN AIR(X ) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres,SHOT_ID
4,1,70,70,11,7.472548586,1.674995068,7.305480449,523
4,1,70,70,11,7.61647432,1.702971396,7.283290815,523
4,1,70,70,11,7.755221088,1.729941036,7.226845035,523
4,1,70,70,11,7.890314665,1.756200567,7.137592497,523
4,1,70,70,11,8.017705404,1.780962818,7.017097149,523
4,1,70,70,11,8.141061782,1.804940869,6.863440107,523
4,1,70,70,11,8.259512644,1.827965384,6.673801298,523
4,1,70,70,11,8.372921814,1.850009894,6.457660276,523
4,1,70,70,11,8.478210379,1.870475918,6.207449138,523
4,1,70,70,11,8.581578605,1.890568666,5.924069423,523
4,1,70,70,11,8.679771936,1.909655516,5.61224301,523
4,1,70,70,11,8.773926683,1.927957344,5.271231941,523
4,1,70,70,11,8.860383525,1.944762852,4.899348431,523
4,1,70,70,11,8.943504001,1.960919836,4.492979738,523
4,1,70,70,11,9.016716829,1.975150968,4.061957869,523
4,1,70,70,11,9.090692333,1.989530349,3.601078476,523
4,1,70,70,11,9.157914084,2.002596934,3.109155783,523
4,1,70,70,11,9.21904343,2.014479275,2.588759384,523
4,1,70,70,11,9.275328998,2.025420081,2.041778658,523
4,1,70,70,11,9.326462943,2.035359513,1.464609476,523
4,1,70,70,11,9.372238353,2.044257352,0.860170552,523
4,1,70,70,11,9.41290231,2.052161624,0.230568596,523
4,1,70,70,12,4.235855639,1.050132664,2.237557865,525
4,1,70,70,12,4.469138155,1.099718393,2.837931124,525
4,1,70,70,12,4.695380917,1.147807777,3.393984777,525
4,1,70,70,12,4.916170677,1.194738089,3.91541156,525
4,1,70,70,12,5.131961309,1.240605804,4.397203926,525
4,1,70,70,12,5.344042329,1.285685016,4.838974113,525
4,1,70,70,12,5.549569489,1.329371163,5.245234508,525
4,1,70,70,12,5.752457254,1.372496288,5.615199318,525
4,1,70,70,12,5.944729784,1.413365076,5.945037608,525
4,1,70,70,12,6.136093204,1.454040627,6.238762911,525
4,1,70,70,12,6.321120298,1.49336935,6.496285459,525
4,1,70,70,12,6.500897769,1.531582231,6.720432971,525
4,1,70,70,12,6.678416034,1.569314903,6.904431588,525
4,1,70,70,12,6.846421573,1.605025583,7.051205766,525
4,1,70,70,12,7.010110061,1.639818645,7.169300649,525
4,1,70,70,12,7.170095747,1.673824652,7.248973823,525
4,1,70,70,12,7.323541574,1.70644057,7.292697305,525
4,1,70,70,12,7.472011424,1.73799881,7.305607102,525
4,1,70,70,12,7.615798505,1.768561698,7.283658988,525
4,1,70,70,12,7.755595712,1.798276511,7.226848154,525
4,1,70,70,12,7.88848276,1.826522526,7.137243324,525
4,1,70,70,12,8.019202754,1.854307918,7.015791716,525
4,1,70,70,12,8.141601611,1.880324598,6.861576144,525
4,1,70,70,12,8.26022128,1.905537987,6.67559548,525
4,1,70,70,12,8.372439548,1.929390716,6.457686345,525
4,1,70,70,12,8.480871655,1.952438672,6.205488099,525
4,1,70,70,12,8.583052451,1.974157871,5.925332568,525
4,1,70,70,12,8.680523195,1.994875917,5.610930787,525
4,1,70,70,12,8.771960704,2.01431156,5.268231832,525
4,1,70,70,12,8.859617323,2.032943549,4.89855667,525
4,1,70,70,12,8.942795838,2.050623688,4.495694536,525
4,1,70,70,12,9.018609243,2.066738325,4.063718857,525
4,1,70,70,12,9.089677543,2.081844359,3.601207878,525
4,1,70,70,12,9.156095263,2.095961881,3.109943484,525
4,1,70,70,12,9.219292561,2.109394881,2.590972825,525
4,1,70,70,12,9.275511518,2.121344589,2.039629301,525
4,1,70,70,12,9.326460373,2.132174103,1.465093036,525
4,1,70,70,12,9.373487413,2.142170009,0.861765522,525
4,1,70,70,12,9.41252503,2.15046771,0.228591787,525
4,1,70,70,13,4.236430828,1.054584358,2.237180015,527
4,1,70,70,13,4.466227183,1.107637026,2.83517242,527
4,1,70,70,13,4.694919333,1.160434769,3.395733744,527
4,1,70,70,13,4.915411905,1.211339491,3.914782769,527
4,1,70,70,13,5.129734808,1.260819832,4.396807892,527
4,1,70,70,13,5.342691372,1.309984728,4.839896605,527
4,1,70,70,13,5.549706218,1.357777871,5.24628127,527
4,1,70,70,13,5.748444381,1.403660191,5.613770358,527
4,1,70,70,13,5.945249941,1.449096335,5.943905121,527
4,1,70,70,13,6.137751741,1.493538878,6.238133421,527
4,1,70,70,13,6.320271594,1.535676906,6.495879395,527
4,1,70,70,13,6.500645348,1.577319468,6.718987643,527
4,1,70,70,13,6.676643658,1.617951879,6.904109788,527
4,1,70,70,13,6.847303587,1.657351829,7.051787617,527
4,1,70,70,13,7.010924234,1.695126632,7.16945093,527
4,1,70,70,13,7.172341423,1.732392726,7.247598579,527
4,1,70,70,13,7.323860153,1.767373581,7.294829542,527
4,1,70,70,13,7.474458011,1.802141836,7.30455465,527
4,1,70,70,13,7.617933126,1.835265676,7.283203976,527
4,1,70,70,13,7.754966843,1.866902403,7.226455551,527
4,1,70,70,13,7.890184716,1.898119908,7.138822914,527
4,1,70,70,13,8.018600475,1.927767023,7.016889311,527
4,1,70,70,13,8.142132255,1.956286581,6.860910755,527
4,1,70,70,13,8.259768362,1.983445016,6.675598892,527
4,1,70,70,13,8.372366313,2.009440302,6.456382924,527
4,1,70,70,13,8.483152988,2.035017421,6.206683153,527
4,1,70,70,13,8.58304367,2.058079002,5.925145456,527
4,1,70,70,13,8.680844516,2.080658106,5.612648721,527
4,1,70,70,13,8.773920926,2.102146489,5.27115665,527
4,1,70,70,13,8.860894197,2.122225851,4.896778694,527
4,1,70,70,13,8.940829142,2.140680287,4.494832525,527
4,1,70,70,13,9.021019467,2.159193682,4.063109803,527
4,1,70,70,13,9.090476812,2.175229174,3.599247734,527
4,1,70,70,13,9.157363998,2.190671297,3.109798743,527
4,1,70,70,13,9.220032931,2.20513956,2.590962817,527
4,1,70,70,13,9.274274491,2.217662211,2.041652171,527
4,1,70,70,13,9.327469301,2.229943201,1.465356641,527
4,1,70,70,13,9.371960118,2.240214715,0.861017692,527
4,1,70,70,13,9.413604121,2.249828991,0.230209017,527
4,1,70,70,14,4.238351781,1.059427774,2.23771855,529
4,1,70,70,14,4.46808895,1.116707683,2.837074211,529
4,1,70,70,14,4.694846625,1.173244721,3.395974894,529
4,1,70,70,14,4.916716259,1.228563034,3.914397202,529
4,1,70,70,14,5.13283316,1.282447029,4.398014476,529
4,1,70,70,14,5.343946388,1.335083469,4.839848516,529
4,1,70,70,14,5.549649553,1.386371028,5.247369,529
4,1,70,70,14,5.750244148,1.436384878,5.613085126,529
4,1,70,70,14,5.943675898,1.48461283,5.946532357,529
4,1,70,70,14,6.137091252,1.532836694,6.238760977,529
4,1,70,70,14,6.321487191,1.578811765,6.494871883,529
4,1,70,70,14,6.501757822,1.623758281,6.717383795,529
4,1,70,70,14,6.677519494,1.667580588,6.903163754,529
4,1,70,70,14,6.848033178,1.710094424,7.053194288,529
4,1,70,70,14,7.010412661,1.750580177,7.167113962,529
4,1,70,70,14,7.169442872,1.790230861,7.24865452,529
4,1,70,70,14,7.323482308,1.828637206,7.292769517,529
4,1,70,70,14,7.472449124,1.865778805,7.305608442,529
4,1,70,70,14,7.618074503,1.90208729,7.284215916,529
4,1,70,70,14,7.756615486,1.936629437,7.228596545,529
4,1,70,70,14,7.891684165,1.970305841,7.138054599,529
4,1,70,70,14,8.019900262,2.002273704,7.017546444,529
4,1,70,70,14,8.141443452,2.032577825,6.861776166,529
4,1,70,70,14,8.257922307,2.061619265,6.673611704,529
4,1,70,70,14,8.37229223,2.09013489,6.456397516,529
4,1,70,70,14,8.47985428,2.116953121,6.207942913,529
4,1,70,70,14,8.583550614,2.142807521,5.925174676,529
4,1,70,70,14,8.681886883,2.167325506,5.613875289,529
4,1,70,70,14,8.771679407,2.189713297,5.268846282,529
4,1,70,70,14,8.860410917,2.211836547,4.897444463,529
4,1,70,70,14,8.942669978,2.232346034,4.495060373,529
4,1,70,70,14,9.018456286,2.251241683,4.061489188,529
4,1,70,70,14,9.091786819,2.269525039,3.598357656,529
4,1,70,70,14,9.15737045,2.285876874,3.111101931,529
4,1,70,70,14,9.218142587,2.30102907,2.58954905,529
4,1,70,70,14,9.27438166,2.315051046,2.04089859,529
4,1,70,70,14,9.325998093,2.327920468,1.466402745,529
4,1,70,70,14,9.371697557,2.339314624,0.862365199,529
4,1,70,70,14,9.413642792,2.349772745,0.229911311,529
4,1,70,70,15,4.236185315,1.063285664,2.239099703,531
4,1,70,70,15,4.466908545,1.125107768,2.837556635,531
4,1,70,70,15,4.694844918,1.186183135,3.394743697,531
4,1,70,70,15,4.916348355,1.245534802,3.914862545,531
4,1,70,70,15,5.134348462,1.303947754,4.39568488,531
4,1,70,70,15,5.343222803,1.359915465,4.840825892,531
4,1,70,70,15,5.550973723,1.415582157,5.244415518,531
4,1,70,70,15,5.748632454,1.468544654,5.61565247,531
4,1,70,70,15,5.94554291,1.521306652,5.944512701,531
4,1,70,70,15,6.137998252,1.572874905,6.239424009,531
4,1,70,70,15,6.320904945,1.621884606,6.496657422,531
4,1,70,70,15,6.500650563,1.670047299,6.719385801,531
4,1,70,70,15,6.674206884,1.716551575,6.902453236,531
4,1,70,70,15,6.846331894,1.762672332,7.054971206,531
4,1,70,70,15,7.011476256,1.806922631,7.169482595,531
4,1,70,70,15,7.169537895,1.849275119,7.249430957,531
4,1,70,70,15,7.324176389,1.890710379,7.293984356,531
4,1,70,70,15,7.474495462,1.930988253,7.304918284,531
4,1,70,70,15,7.617619384,1.969338192,7.284366733,531
4,1,70,70,15,7.756284612,2.006493428,7.2272742,531
4,1,70,70,15,7.889575708,2.04220867,7.140054294,531
4,1,70,70,15,8.017803211,2.076567126,7.017056797,531
4,1,70,70,15,8.141053483,2.109591937,6.860228141,531
4,1,70,70,15,8.259681928,2.141378333,6.674461134,531
4,1,70,70,15,8.372853703,2.171702618,6.455966624,531
4,1,70,70,15,8.480783137,2.200622223,6.207199684,531
4,1,70,70,15,8.583753275,2.228212988,5.926128567,531
4,1,70,70,15,8.682024628,2.254544718,5.61362461,531
4,1,70,70,15,8.773205653,2.2789766,5.27074928,531
4,1,70,70,15,8.862784725,2.30297924,4.896790099,531
4,1,70,70,15,8.941862108,2.324167961,4.496711054,531
4,1,70,70,15,9.019203707,2.34489158,4.0628088,531
4,1,70,70,15,9.091917214,2.364375106,3.601382995,531
4,1,70,70,15,9.157868723,2.382046759,3.109017973,531
4,1,70,70,15,9.219280711,2.398502052,2.589306199,531
4,1,70,70,15,9.275575338,2.413586151,2.039853937,531
4,1,70,70,15,9.326766088,2.427302672,1.46419675,531
4,1,70,70,15,9.374126172,2.439992768,0.859980929,531
4,1,70,70,15,9.413632311,2.450578406,0.229632503,531
4,1,70,70,16,4.238964933,1.068522092,2.239184258,533
4,1,70,70,16,4.466064799,1.13364193,2.836499383,533
4,1,70,70,16,4.694520071,1.199150426,3.394875182,533
4,1,70,70,16,4.915613124,1.262547839,3.915463618,533
4,1,70,70,16,5.132321841,1.324688063,4.397229464,533
4,1,70,70,16,5.343980411,1.385380181,4.838904386,533
4,1,70,70,16,5.550997641,1.444741417,5.245607651,533
4,1,70,70,16,5.748760997,1.501449147,5.614477181,533
4,1,70,70,16,5.946813381,1.558239754,5.945525554,533
4,1,70,70,16,6.136599172,1.612659954,6.238883231,533
4,1,70,70,16,6.319825478,1.665199252,6.494204578,533
4,1,70,70,16,6.502988231,1.717720326,6.716926316,533
4,1,70,70,16,6.676971514,1.767609229,6.903835113,533
4,1,70,70,16,6.847408157,1.81648115,7.053989194,533
4,1,70,70,16,7.01130103,1.863476676,7.170408002,533
4,1,70,70,16,7.171047736,1.909283306,7.249063228,533
4,1,70,70,16,7.326343631,1.953813688,7.295550466,533
4,1,70,70,16,7.47313226,1.99590465,7.306620402,533
4,1,70,70,16,7.617210713,2.037218481,7.282602504,533
4,1,70,70,16,7.755861747,2.076976026,7.22834837,533
4,1,70,70,16,7.889220485,2.115216028,7.137654233,533
4,1,70,70,16,8.017435135,2.151980987,7.015964212,533
4,1,70,70,16,8.142254185,2.187772274,6.861865325,533
4,1,70,70,16,8.260546546,2.221692063,6.675387971,533
4,1,70,70,16,8.373234825,2.254004907,6.457199932,533
4,1,70,70,16,8.479166557,2.284380342,6.207005775,533
4,1,70,70,16,8.584184707,2.314493812,5.926781108,533
4,1,70,70,16,8.681250113,2.34232687,5.612471304,533
4,1,70,70,16,8.775785103,2.369434342,5.272709917,533
4,1,70,70,16,8.861064279,2.393887752,4.897025235,533
4,1,70,70,16,8.941621759,2.416987238,4.494332765,533
4,1,70,70,16,9.020024278,2.439468798,4.06332581,533
4,1,70,70,16,9.092097801,2.460135548,3.599569847,533
4,1,70,70,16,9.158246379,2.479103348,3.111446368,533
4,1,70,70,16,9.217100177,2.495979403,2.587916145,533
4,1,70,70,16,9.275712437,2.512786198,2.040844869,533
4,1,70,70,16,9.325772883,2.5271408,1.465273864,533
4,1,70,70,16,9.372349151,2.54049633,0.862259245,533
4,1,70,70,16,9.414669869,2.5526316,0.229531126,533
4,1,70,70,17,4.236348458,1.072258975,2.237920977,535
4,1,70,70,17,4.467038909,1.142788124,2.836828914,535
4,1,70,70,17,4.693451334,1.212009349,3.395382865,535
4,1,70,70,17,4.913784169,1.279371857,3.915418761,535
4,1,70,70,17,5.132283436,1.346173787,4.397324646,535
4,1,70,70,17,5.342927797,1.410574231,4.840853791,535
4,1,70,70,17,5.548791395,1.473513049,5.246717695,535
4,1,70,70,17,5.749490095,1.534872799,5.615409268,535
4,1,70,70,17,5.945295052,1.594736382,5.945197738,535
4,1,70,70,17,6.136494745,1.653191994,6.237979767,535
4,1,70,70,17,6.32373022,1.710435624,6.495362651,535
4,1,70,70,17,6.501546678,1.76479957,6.720055076,535
4,1,70,70,17,6.675787606,1.818070368,6.903841445,535
4,1,70,70,17,6.846573404,1.870284827,7.052744081,535
4,1,70,70,17,7.010074377,1.92027209,7.168766652,535
4,1,70,70,17,7.170763343,1.969399638,7.248938624,535
4,1,70,70,17,7.323520557,2.016102205,7.293626535,535
4,1,70,70,17,7.473356003,2.061911498,7.306334978,535
4,1,70,70,17,7.615692468,2.105428122,7.283405749,535
4,1,70,70,17,7.756166278,2.148375276,7.227129763,535
4,1,70,70,17,7.891262672,2.189678388,7.138897354,535
4,1,70,70,17,8.018626922,2.228617547,7.015817506,535
4,1,70,70,17,8.142065203,2.266356417,6.863265889,535
4,1,70,70,17,8.259413985,2.30223354,6.674743588,535
4,1,70,70,17,8.372694697,2.33686693,6.456464225,535
4,1,70,70,17,8.47965906,2.369569217,6.208575903,535
4,1,70,70,17,8.580781585,2.400485476,5.926785735,535
4,1,70,70,17,8.680929003,2.431103614,5.613914115,535
4,1,70,70,17,8.773199331,2.459313484,5.271471,535
4,1,70,70,17,8.861545257,2.486323544,4.898179076,535
4,1,70,70,17,8.943754306,2.511457373,4.49558496,535
4,1,70,70,17,9.020431918,2.534900071,4.062039152,535
4,1,70,70,17,9.091148752,2.556520377,3.599180709,535
4,1,70,70,17,9.158958553,2.577251914,3.109759556,535
4,1,70,70,17,9.220551072,2.596082637,2.59090998,535
4,1,70,70,17,9.276106269,2.613067565,2.040498586,535
4,1,70,70,17,9.327017827,2.628632791,1.465261027,535
4,1,70,70,17,9.372311013,2.642480307,0.861174802,535
4,1,70,70,17,9.413186774,2.654977281,0.231898731,535
4,1,70,70,18,4.235952136,1.076665496,2.238246659,537
4,1,70,70,18,4.468850997,1.152338924,2.837400112,537
4,1,70,70,18,4.695438025,1.225961512,3.395895319,537
4,1,70,70,18,4.91696312,1.297939378,3.915618736,537
4,1,70,70,18,5.131847717,1.367759616,4.396195095,537
4,1,70,70,18,5.344200967,1.43675737,4.842041341,537
4,1,70,70,18,5.548321095,1.50308002,5.24513616,537
4,1,70,70,18,5.748592211,1.56815205,5.612835454,537
4,1,70,70,18,5.944442739,1.631787744,5.943604835,537
4,1,70,70,18,6.136895034,1.694319285,6.239121507,537
4,1,70,70,18,6.320630952,1.754018704,6.497490079,537
4,1,70,70,18,6.500869705,1.812581825,6.718363656,537
4,1,70,70,18,6.675113119,1.869196942,6.90315762,537
4,1,70,70,18,6.848145762,1.925418656,7.053958046,537
4,1,70,70,18,7.010472773,1.978161899,7.168737535,537
4,1,70,70,18,7.17098632,2.030315912,7.248187037,537
4,1,70,70,18,7.325480313,2.080514053,7.294637319,537
4,1,70,70,18,7.473707174,2.12867588,7.304807456,537
4,1,70,70,18,7.615715007,2.174817022,7.281807906,537
4,1,70,70,18,7.755457694,2.220222173,7.226442135,537
4,1,70,70,18,7.890853391,2.264214902,7.138497507,537
4,1,70,70,18,8.017248284,2.305283092,7.015501728,537
4,1,70,70,18,8.140081414,2.345193995,6.860684127,537
4,1,70,70,18,8.260424129,2.384295714,6.676738063,537
4,1,70,70,18,8.373883281,2.421160827,6.458601007,537
4,1,70,70,18,8.481105696,2.455999502,6.207142956,537
4,1,70,70,18,8.583337011,2.489216469,5.925569804,537
4,1,70,70,18,8.680913104,2.520920864,5.613731185,537
4,1,70,70,18,8.772834495,2.550787934,5.270644072,537
4,1,70,70,18,8.859395938,2.578913452,4.898532723,537
4,1,70,70,18,8.941415433,2.605563202,4.49464958,537
4,1,70,70,18,9.019547302,2.630949785,4.061851976,537
4,1,70,70,18,9.093580805,2.655004728,3.602374123,537
4,1,70,70,18,9.157852053,2.675887722,3.109055242,537
4,1,70,70,18,9.219736919,2.695995334,2.590963791,537
4,1,70,70,18,9.276058341,2.714295273,2.04229837,537
4,1,70,70,18,9.325375659,2.730319442,1.466664115,537
4,1,70,70,18,9.373547893,2.745971549,0.860670992,537
4,1,70,70,18,9.413904917,2.759084341,0.229039598,537
4,1,70,70,19,4.237327779,1.081718508,2.238529722,539
4,1,70,70,19,4.466371177,1.160584474,2.834702379,539
4,1,70,70,19,4.696062124,1.23967341,3.395938715,539
4,1,70,70,19,4.917300377,1.315851849,3.915880896,539
4,1,70,70,19,5.131753457,1.389693967,4.397233581,539
4,1,70,70,19,5.343747079,1.462689225,4.840429144,539
4,1,70,70,19,5.551438389,1.534203078,5.247107233,539
4,1,70,70,19,5.749982867,1.602567424,5.613122095,539
4,1,70,70,19,5.946461053,1.670220289,5.945520617,539
4,1,70,70,19,6.1363662,1.735609875,6.239440832,539
4,1,70,70,19,6.322808861,1.799807231,6.497107873,539
4,1,70,70,19,6.501815179,1.86144405,6.71917699,539
4,1,70,70,19,6.676667752,1.921650619,6.903957221,539
4,1,70,70,19,6.84535003,1.979732585,7.054455762,539
4,1,70,70,19,7.010358099,2.036549419,7.170046606,539
4,1,70,70,19,7.170302535,2.091622705,7.248410986,539
4,1,70,70,19,7.322910092,2.144169701,7.293160936,539
4,1,70,70,19,7.471988357,2.195501464,7.305366267,539
4,1,70,70,19,7.617027765,2.245442538,7.281809866,539
4,1,70,70,19,7.755580853,2.293150192,7.226940576,539
4,1,70,70,19,7.888631378,2.338963161,7.138170329,539
4,1,70,70,19,8.017827683,2.383449017,7.017213102,539
4,1,70,70,19,8.142268289,2.426297354,6.861430532,539
4,1,70,70,19,8.258144634,2.466196779,6.675497664,539
4,1,70,70,19,8.373777987,2.506012535,6.456237432,539
4,1,70,70,19,8.482305123,2.543381425,6.20556498,539
4,1,70,70,19,8.581618616,2.577577803,5.92491192,539
4,1,70,70,19,8.68251985,2.612320884,5.615398465,539
4,1,70,70,19,8.773245849,2.643560351,5.272064892,539
4,1,70,70,19,8.862347173,2.674240397,4.898379366,539
4,1,70,70,19,8.942534417,2.701851079,4.494907045,539
4,1,70,70,19,9.019688185,2.728417252,4.060813405,539
4,1,70,70,19,9.09165771,2.753198347,3.599635398,539
4,1,70,70,19,9.158409983,2.776182998,3.108288504,539
4,1,70,70,19,9.217512303,2.796533558,2.589917999,539
4,1,70,70,19,9.277241104,2.817099834,2.041644,539
4,1,70,70,19,9.326293677,2.833989989,1.46592501,539
4,1,70,70,19,9.373037672,2.850085238,0.861602101,539
4,1,70,70,19,9.410876369,2.863114146,0.23073774,539
4,1,70,70,20,4.237726,1.086525188,2.237244634,541
4,1,70,70,20,4.468135169,1.170387267,2.837406355,541
4,1,70,70,20,4.694694629,1.252848167,3.395332492,541
4,1,70,70,20,4.915631354,1.333262558,3.916588923,541
4,1,70,70,20,5.134805051,1.41303526,4.398014551,541
4,1,70,70,20,5.344517748,1.48936444,4.839828129,541
4,1,70,70,20,5.550176979,1.564218278,5.245672685,541
4,1,70,70,20,5.751709034,1.637569947,5.614698562,541
4,1,70,70,20,5.944620305,1.707783908,5.945457485,541
4,1,70,70,20,6.135033463,1.77708863,6.241138356,541
4,1,70,70,20,6.322777872,1.845422006,6.496285955,541
4,1,70,70,20,6.500155667,1.909982244,6.717161054,541
4,1,70,70,20,6.676649029,1.974220574,6.904176414,541
4,1,70,70,20,6.844439861,2.035291443,7.053946776,541
4,1,70,70,20,7.011746988,2.096186257,7.169362625,541
4,1,70,70,20,7.171304548,2.154260459,7.248265331,541
4,1,70,70,20,7.32293157,2.209448182,7.294395258,541
4,1,70,70,20,7.473247606,2.264158745,7.306166542,541
4,1,70,70,20,7.617153266,2.316536122,7.282997678,541
4,1,70,70,20,7.756785111,2.367357957,7.228908661,541
4,1,70,70,20,7.889249116,2.415570912,7.137651965,541
4,1,70,70,20,8.018332113,2.462553281,7.016372096,541
4,1,70,70,20,8.141591722,2.507416109,6.86108331,541
4,1,70,70,20,8.259576886,2.550359197,6.675104457,541
4,1,70,70,20,8.372839876,2.591583554,6.45586867,541
4,1,70,70,20,8.483552933,2.631879812,6.205929842,541
4,1,70,70,20,8.582843495,2.668018621,5.925715915,541
4,1,70,70,20,8.680022001,2.703388704,5.614118832,541
4,1,70,70,20,8.774933157,2.73793354,5.27055572,541
4,1,70,70,20,8.860786257,2.769181513,4.898534553,541
4,1,70,70,20,8.943769568,2.799384968,4.497006825,541
4,1,70,70,20,9.017691716,2.826290429,4.062961046,541
4,1,70,70,20,9.090802401,2.852900543,3.600168377,541
4,1,70,70,20,9.15871656,2.877619275,3.10962266,541
4,1,70,70,20,9.218412595,2.899346855,2.589892084,541
4,1,70,70,20,9.275348335,2.920069769,2.041492836,541
4,1,70,70,20,9.325695725,2.938394721,1.46677425,541
4,1,70,70,20,9.373179005,2.955677221,0.860730237,541
4,1,70,70,20,9.413050109,2.970189116,0.231975174,541
4,1,70,70,21,4.234906806,1.090172274,2.238653459,543
4,1,70,70,21,4.469664391,1.180287268,2.837942562,543
4,1,70,70,21,4.694379058,1.266547147,3.394785657,543
4,1,70,70,21,4.918210063,1.35246782,3.915797416,543
4,1,70,70,21,5.13359418,1.435146036,4.396829087,543
4,1,70,70,21,5.343562287,1.515745241,4.841753347,543
4,1,70,70,21,5.550111736,1.595032146,5.245969594,543
4,1,70,70,21,5.750793683,1.672066728,5.612940436,543
4,1,70,70,21,5.945742845,1.746900699,5.945882806,543
4,1,70,70,21,6.136911292,1.820283391,6.24018664,543
4,1,70,70,21,6.321842019,1.891271646,6.497206695,543
4,1,70,70,21,6.503183709,1.960882199,6.717039089,543
4,1,70,70,21,6.676589625,2.027446494,6.905033439,543
4,1,70,70,21,6.846226326,2.092563922,7.053461425,543
4,1,70,70,21,7.009593637,2.155274757,7.168410959,543
4,1,70,70,21,7.171279635,2.217340197,7.247807166,543
4,1,70,70,21,7.326874639,2.277067523,7.29626807,543
4,1,70,70,21,7.473563497,2.3333761,7.3065446,543
4,1,70,70,21,7.618435614,2.388987295,7.282504374,543
4,1,70,70,21,7.754100152,2.441064032,7.225505426,543
4,1,70,70,21,7.889257134,2.492945937,7.137749951,543
4,1,70,70,21,8.017310153,2.542100885,7.014516838,543
4,1,70,70,21,8.141195807,2.589656132,6.862356041,543
4,1,70,70,21,8.261522084,2.635845062,6.674724299,543
4,1,70,70,21,8.372935456,2.678612649,6.456352967,543
4,1,70,70,21,8.479952305,2.719692569,6.207751201,543
4,1,70,70,21,8.58299102,2.759245425,5.92449084,543
4,1,70,70,21,8.682789204,2.797554359,5.614086186,543
4,1,70,70,21,8.773317933,2.832305082,5.270404584,543
4,1,70,70,21,8.861096748,2.866000212,4.897351978,543
4,1,70,70,21,8.94305407,2.897460681,4.494925087,543
4,1,70,70,21,9.01927162,2.926717857,4.061136385,543
4,1,70,70,21,9.093504563,2.955213214,3.599251042,543
4,1,70,70,21,9.158084175,2.980003004,3.108450909,543
4,1,70,70,21,9.21885651,3.003331318,2.589597622,543
4,1,70,70,21,9.275979959,3.025258956,2.043194899,543
4,1,70,70,21,9.326134165,3.044511352,1.464950414,543
4,1,70,70,21,9.371776197,3.062031686,0.861157579,543
4,1,70,70,21,9.413100311,3.077894528,0.231114678,543
4,1,70,70,22,4.236329803,1.095483438,2.238226692,545
4,1,70,70,22,4.468282571,1.18919844,2.835649958,545
4,1,70,70,22,4.696006879,1.281205032,3.395314591,545
4,1,70,70,22,4.917519593,1.370701978,3.916209985,545
